Itemno	WNUM	SentenceID	ID	CPOS	Head	DepRel
5	476	25	35	VBD	18	conj
5	477	25	36	IN	38	case
5	478	25	37	DT	38	det
5	479	25	38	NNS	35	nmod
5	480	25	39	WP	41	mark
5	481	25	40	PRP	41	nsubj
5	482	25	41	VBD	38	acl
5	483	25	42	TO	43	mark
5	484	25	43	VB	41	ccomp
5	485	25	44	TO	45	case
5	486	25	45	NN	43	nmod
5	486	25	46	,	35	punct
5	487	25	47	CC	35	cc
5	488	25	48	IN	35	conj
5	489	25	49	IN	51	case
5	490	25	50	DT	51	det
5	491	25	51	NN	48	nmod
5	492	25	52	TO	53	case
5	493	25	53	NN	48	nmod
5	493	25	54	.	18	punct
5	494	26	1	IN	2	case
5	495	26	2	RB	4	nmod
5	496	26	3	PRP	4	nsubj
5	497	26	4	VBD	0	root
5	498	26	5	PRP$	6	nmod
5	499	26	6	NN	4	dobj
5	500	26	7	IN	9	case
5	501	26	8	JJ	9	amod
5	502	26	9	NNP	4	nmod
5	503	26	10	CC	9	cc
5	504	26	11	RB	14	advmod
5	505	26	12	IN	14	case
5	506	26	13	NNP	14	compound
5	507	26	14	NNP	9	conj
5	508	26	15	TO	16	case
5	509	26	16	NNP	14	nmod
5	509	26	17	,	16	punct
5	510	26	18	NNP	16	conj
5	511	26	19	CC	16	cc
5	512	26	20	NN	16	conj
5	512	26	21	,	24	punct
5	513	26	22	IN	24	case
5	514	26	23	DT	24	det
5	515	26	24	NN	4	nmod
5	516	26	25	WDT	26	mark
5	517	26	26	VBD	24	acl
5	518	26	27	RB	26	advmod
5	519	26	28	TO	32	case
5	520	26	29	DT	32	det
5	521	26	30	JJ	32	amod
5	522	26	31	NN	32	compound
5	523	26	32	NN	26	nmod
5	524	26	33	IN	36	case
5	525	26	34	JJ	36	amod
5	526	26	35	JJ	36	amod
5	527	26	36	NN	32	nmod
5	527	26	37	.	4	punct
5	528	27	1	IN	3	case
5	529	27	2	DT	3	det
5	530	27	3	NN	12	nmod
5	530	27	4	,	3	punct
5	531	27	5	VBN	10	acl
5	532	27	6	IN	8	case
5	533	27	7	DT	8	det
5	534	27	8	NN	5	nmod
5	534	27	9	,	5	punct
5	535	27	10	NNP	12	nsubjpass
5	536	27	11	VBD	12	auxpass
5	537	27	12	VBN	0	root
5	538	27	13	TO	18	case
5	539	27	14	DT	18	det
5	540	27	15	NNP	18	compound
5	541	27	16	NNP	18	compound
5	542	27	17	NNP	18	compound
5	543	27	18	NNP	12	nmod
5	544	27	19	IN	20	case
5	545	27	20	NNP	18	nmod
5	545	27	21	,	24	punct
5	546	27	22	WRB	24	mark
5	547	27	23	PRP	24	nsubj
5	548	27	24	VBD	20	acl
5	549	27	25	DT	26	det
5	550	27	26	NNS	24	dobj
5	551	27	27	IN	28	case
5	552	27	28	NNP	26	nmod
5	553	27	29	CC	28	cc
5	554	27	30	DT	35	det
5	555	27	31	JJ	35	amod
5	556	27	32	JJ	35	amod
5	557	27	33	NNP	34	compound
5	558	27	34	NN	35	compound
5	559	27	35	NNS	28	conj
5	559	27	36	.	12	punct
5	560	28	1	RB	3	advmod
5	561	28	2	PRP	3	nsubj
5	562	28	3	VBD	0	root
5	563	28	4	IN	5	case
5	564	28	5	NN	3	nmod
5	564	28	6	,	3	punct
5	565	28	7	CC	3	cc
5	566	28	8	IN	9	case
5	567	28	9	CD	11	nmod
5	568	28	10	VBD	11	aux
5	569	28	11	VBN	3	conj
5	570	28	12	NNP	13	compound
5	571	28	13	NNP	11	xcomp
5	572	28	14	IN	19	case
5	573	28	15	DT	19	det
5	574	28	16	JJ	19	amod
5	575	28	17	NNP	18	compound
5	576	28	18	NNPS	19	compound
5	577	28	19	NN	13	nmod
5	578	28	20	IN	21	case
5	579	28	21	NNP	19	nmod
5	579	28	22	.	3	punct
5	580	29	1	NN	20	parataxis
5	580	29	2	,	1	punct
5	581	29	3	NN	1	conj
5	581	29	4	,	1	punct
5	582	29	5	NN	1	conj
5	582	29	6	:	1	punct
5	583	29	7	NNP	20	nsubj
5	584	29	8	NNP	7	appos
5	585	29	9	NNP	8	name
5	586	29	10	VBD	20	cop
5	586	29	11	,	14	punct
5	587	29	12	IN	14	case
5	588	29	13	DT	14	det
5	589	29	14	NN	20	nmod
5	590	29	15	IN	16	case
5	591	29	16	CD	14	nmod
5	591	29	17	,	14	punct
5	592	29	18	RB	20	advmod
5	593	29	19	DT	20	det
5	594	29	20	NN	0	root
5	595	29	21	IN	23	case
5	596	29	22	JJ	23	amod
5	597	29	23	NNS	20	nmod
5	597	29	24	.	20	punct
5	598	30	1	CC	5	discourse
5	599	30	2	DT	5	nsubj
5	600	30	3	VBD	5	cop
5	601	30	4	RB	5	neg
5	602	30	5	DT	0	root
5	602	30	6	.	5	punct
5	603	31	1	IN	3	case
5	604	31	2	PRP$	3	nmod
5	605	31	3	NN	20	nmod
5	606	31	4	TO	5	case
5	607	31	5	NNP	3	nmod
5	608	31	6	IN	7	mark
5	609	31	7	VBG	20	advcl
5	610	31	8	IN	9	case
5	611	31	9	NNP	7	nmod
5	612	31	10	PRP	20	nsubjpass
5	613	31	11	VBD	20	auxpass
5	613	31	12	,	15	punct
5	614	31	13	IN	15	case
5	615	31	14	DT	15	det
5	616	31	15	NN	20	nmod
5	617	31	16	IN	18	case
5	618	31	17	PRP$	18	nmod
5	619	31	18	NN	15	nmod
5	619	31	19	,	15	punct
5	620	31	20	VBN	0	root
5	621	31	21	IN	23	case
5	622	31	22	JJ	23	amod
5	623	31	23	NN	20	nmod
5	624	31	24	TO	26	case
5	625	31	25	DT	26	det
5	626	31	26	NN	20	nmod
5	627	31	27	IN	28	case
5	628	31	28	NNP	26	nmod
5	629	31	29	VBN	28	acl
5	630	31	30	IN	31	case
5	631	31	31	NNP	29	nmod
5	631	31	32	,	34	punct
5	632	31	33	WDT	34	mark
5	633	31	34	VBD	26	acl
5	634	31	35	IN	36	case
5	635	31	36	NN	34	nmod
5	636	31	37	CC	36	cc
5	637	31	38	NN	36	conj
5	638	31	39	IN	41	case
5	639	31	40	JJ	41	amod
5	640	31	41	NNP	38	nmod
5	641	31	42	IN	44	case
5	642	31	43	DT	44	det
5	643	31	44	NN	38	nmod
5	644	31	45	IN	47	case
5	645	31	46	DT	47	det
5	646	31	47	NN	44	nmod
5	646	31	48	.	20	punct
5	647	32	1	NNP	2	nsubj
5	648	32	2	VBD	0	root
5	649	32	3	NN	2	compound
5	650	32	4	IN	6	case
5	651	32	5	JJ	6	amod
5	652	32	6	NNS	2	nmod
5	653	32	7	IN	9	case
5	654	32	8	NN	9	compound
5	655	32	9	NNS	2	nmod
5	655	32	10	,	11	punct
5	656	32	11	VBG	2	advcl
5	657	32	12	JJ	13	amod
5	658	32	13	NNPS	11	iobj
5	659	32	14	TO	15	mark
5	660	32	15	VB	11	ccomp
5	660	32	16	.	2	punct
5	661	33	1	RB	2	advmod
5	662	33	2	VBN	0	root
5	663	33	3	VBD	2	auxpass
5	664	33	4	NNP	2	nsubjpass
5	665	33	5	IN	7	case
5	666	33	6	PRP$	7	nmod
5	667	33	7	NNS	2	nmod
5	668	33	8	IN	14	mark
5	669	33	9	NNP	12	nmod
5	669	33	10	POS	9	case
5	670	33	11	NNP	12	compound
5	671	33	12	NN	14	nsubjpass
5	672	33	13	VBD	14	auxpass
5	673	33	14	VBN	2	advcl
5	674	33	15	IN	19	case
5	675	33	16	NNP	19	nmod
5	675	33	17	POS	16	case
5	676	33	18	NN	19	compound
5	677	33	19	NN	14	nmod
5	677	33	20	.	2	punct
5	678	34	1	RB	4	advmod
5	678	34	2	,	1	punct
5	679	34	3	PRP	4	nsubj
5	680	34	4	VBD	0	root
5	681	34	5	IN	6	case
5	682	34	6	NN	4	nmod
5	683	34	7	IN	8	case
5	684	34	8	CD	4	nmod
5	684	34	9	.	4	punct
5	685	35	1	RB	5	advmod
5	685	35	2	,	1	punct
5	686	35	3	PRP	5	nsubj
5	687	35	4	RB	5	advmod
5	688	35	5	VBD	0	root
5	688	35	6	,	7	punct
5	689	35	7	VBG	5	advcl
5	690	35	8	TO	10	mark
5	691	35	9	VB	10	auxpass
5	692	35	10	VBN	7	ccomp
5	693	35	11	IN	12	case
5	694	35	12	NNP	10	nmod
5	694	35	13	,	15	punct
5	695	35	14	IN	15	mark
5	696	35	15	VBD	10	advcl
5	697	35	16	PRP$	17	nmod
5	698	35	17	NN	15	nsubj
5	699	35	18	NNP	17	appos
5	700	35	19	IN	21	case
5	701	35	20	PRP$	21	nmod
5	702	35	21	NNS	15	nmod
5	703	35	22	IN	26	case
5	704	35	23	DT	26	det
5	705	35	24	JJ	26	amod
5	706	35	25	JJ	26	amod
5	707	35	26	NN	21	nmod
5	707	35	27	.	5	punct
5	707	36	1	(	16	punct
5	708	36	2	RB	16	advmod
5	708	36	3	,	2	punct
5	709	36	4	DT	5	det
5	710	36	5	NN	16	nsubj
5	711	36	6	VBD	16	aux
5	712	36	7	RB	16	neg
5	712	36	8	,	11	punct
5	713	36	9	IN	11	case
5	714	36	10	DT	11	det
5	715	36	11	NN	16	nmod
5	716	36	12	IN	14	case
5	717	36	13	PRP$	14	nmod
5	718	36	14	NN	11	nmod
5	718	36	15	,	11	punct
5	719	36	16	VB	0	root
5	720	36	17	IN	22	case
5	721	36	18	DT	19	det
5	722	36	19	NN	22	nmod
5	722	36	20	POS	19	case
5	723	36	21	JJ	22	amod
5	724	36	22	NN	16	nmod
5	724	36	23	.	16	punct
5	725	37	1	PRP	2	nsubj
5	726	37	2	VBD	0	root
5	727	37	3	RP	2	compound
5	728	37	4	IN	5	case
5	729	37	5	NN	2	nmod
5	729	37	6	.	2	punct
5	729	38	1	``	6	punct
5	730	38	2	CD	3	nummod
5	731	38	3	NN	6	nmod
5	731	38	4	,	3	punct
5	732	38	5	PRP	6	nsubj
5	733	38	6	VBD	0	root
5	734	38	7	CD	6	dobj
5	735	38	8	IN	10	case
5	736	38	9	PRP$	10	nmod
5	737	38	10	NNS	7	nmod
5	737	38	11	,	6	punct
5	737	38	12	''	6	punct
5	738	38	13	NNP	14	nsubj
5	739	38	14	VBD	6	parataxis
5	740	38	15	JJ	16	amod
5	741	38	16	NNS	14	nmod
5	742	38	17	RB	16	advmod
5	742	38	18	,	14	punct
5	742	38	19	``	6	punct
5	743	38	20	CC	6	cc
5	744	38	21	PRP	23	nsubj
5	745	38	22	VBD	23	cop
5	746	38	23	CD	6	conj
5	747	38	24	IN	25	case
5	748	38	25	NNP	23	nmod
5	748	38	26	POS	25	case
5	748	38	27	,	28	punct
5	749	38	28	RB	23	advmod
5	749	38	29	,	28	punct
5	750	38	30	RB	33	mark
5	751	38	31	PRP	33	nsubj
5	752	38	32	DT	31	det
5	753	38	33	VBD	23	advcl
5	754	38	34	RB	33	compound
5	755	38	35	IN	36	case
5	756	38	36	NN	33	nmod
5	756	38	37	.	6	punct
5	756	38	38	''	6	punct
5	756	38	39	)	6	punct
5	757	39	1	NNP	2	nsubj
5	758	39	2	VBD	0	root
5	759	39	3	RB	2	advmod
5	760	39	4	TO	5	mark
5	761	39	5	VB	2	ccomp
5	762	39	6	PRP$	7	nmod
5	763	39	7	NN	5	dobj
5	764	39	8	IN	10	case
5	765	39	9	JJ	10	amod
5	766	39	10	NN	7	nmod
5	766	39	11	,	13	punct
5	767	39	12	WDT	13	mark
5	768	39	13	VBD	10	acl
5	769	39	14	DT	16	det
5	770	39	15	JJ	16	amod
5	771	39	16	NN	13	dobj
5	772	39	17	IN	19	case
5	773	39	18	DT	19	det
5	774	39	19	NN	16	nmod
5	775	39	20	IN	21	case
5	776	39	21	NNS	19	nmod
5	776	39	22	.	2	punct
5	777	40	1	IN	3	case
5	778	40	2	DT	3	det
5	779	40	3	NNS	6	nmod
5	779	40	4	,	3	punct
5	780	40	5	PRP	6	nsubj
5	781	40	6	VBD	0	root
5	782	40	7	DT	11	case
5	783	40	8	JJ	11	amod
5	784	40	9	CC	8	cc
5	785	40	10	JJ	8	conj
5	786	40	11	NN	6	dobj
5	787	40	12	IN	15	case
5	788	40	13	DT	15	det
5	789	40	14	JJ	15	amod
5	790	40	15	NN	6	nmod
5	791	40	16	IN	21	case
5	792	40	17	DT	21	det
5	793	40	18	NN	21	compound
5	794	40	19	CC	18	cc
5	795	40	20	NN	18	conj
5	796	40	21	NNS	6	nmod
5	797	40	22	IN	23	mark
5	798	40	23	VBG	6	advcl
5	799	40	24	IN	25	case
5	800	40	25	NN	23	nmod
5	800	40	26	.	6	punct
5	801	41	1	PRP	3	nsubj
5	802	41	2	VBD	3	aux
5	803	41	3	VBN	0	root
5	804	41	4	RP	3	compound
5	805	41	5	IN	7	case
5	806	41	6	PRP$	7	nmod
5	807	41	7	NN	3	nmod
5	808	41	8	IN	10	case
5	809	41	9	IN	8	mwe
5	810	41	10	NN	3	nmod
5	810	41	11	,	3	punct
5	811	41	12	CC	3	cc
5	812	41	13	WRB	15	mark
5	813	41	14	PRP	15	nsubj
5	814	41	15	VBD	34	advcl
5	815	41	16	IN	18	case
5	816	41	17	JJ	18	amod
5	817	41	18	NN	15	nmod
5	818	41	19	CC	15	cc
5	819	41	20	VBD	15	conj
5	820	41	21	IN	24	case
5	821	41	22	DT	24	det
5	822	41	23	JJ	24	amod
5	823	41	24	NN	20	nmod
5	823	41	25	,	15	punct
5	824	41	26	DT	29	det
5	825	41	27	RB	29	amod
5	826	41	28	JJ	29	amod
5	827	41	29	NN	34	nsubj
5	827	41	30	,	31	punct
5	828	41	31	NNP	29	appos
5	829	41	32	NNP	31	name
5	829	41	33	,	31	punct
5	830	41	34	VBD	3	conj
5	831	41	35	DT	36	det
5	832	41	36	NN	34	iobj
5	832	41	37	:	41	punct
5	832	41	38	``	41	punct
5	833	41	39	PRP	41	nsubjpass
5	833	41	40	VBP	41	auxpass
5	834	41	41	VBN	34	ccomp
5	834	41	42	.	3	punct
5	834	41	43	''	41	punct
5	835	42	1	IN	3	case
5	836	42	2	CD	3	nummod
5	837	42	3	NNS	6	nmod
5	837	42	4	,	3	punct
5	838	42	5	NNP	6	nsubj
5	839	42	6	VBD	0	root
5	840	42	7	PRP$	8	nmod
5	841	42	8	NN	6	dobj
5	841	42	9	:	6	punct
5	842	42	10	CC	6	cc
5	843	42	11	WRB	19	mark
5	843	42	12	,	14	punct
5	844	42	13	IN	14	case
5	845	42	14	CD	19	nmod
5	845	42	15	,	14	punct
5	846	42	16	DT	17	det
5	847	42	17	NN	19	nsubjpass
5	848	42	18	VBD	19	auxpass
5	849	42	19	VBN	30	advcl
5	850	42	20	TO	21	case
5	851	42	21	NNP	19	nmod
5	852	42	22	IN	23	case
5	853	42	23	NN	21	nmod
5	854	42	24	IN	27	case
5	855	42	25	DT	27	det
5	856	42	26	NNP	27	compound
5	857	42	27	NNP	23	nmod
5	857	42	28	,	19	punct
5	858	42	29	NNP	30	nsubj
5	859	42	30	VBD	6	conj
5	860	42	31	NN	32	compound
5	861	42	32	NN	30	xcomp
5	862	42	33	IN	36	case
5	863	42	34	DT	36	det
5	864	42	35	JJ	36	amod
5	865	42	36	NN	32	nmod
5	865	42	37	,	38	punct
5	866	42	38	NNP	36	appos
5	867	42	39	NNP	38	name
5	867	42	40	.	6	punct
5	868	43	1	IN	4	case
5	869	43	2	DT	4	det
5	870	43	3	JJ	4	amod
5	871	43	4	NN	7	nmod
5	871	43	5	,	4	punct
5	872	43	6	NNP	7	nsubj
5	873	43	7	VBD	0	root
5	874	43	8	JJ	9	amod
5	875	43	9	NNS	7	dobj
5	876	43	10	TO	11	mark
5	877	43	11	VB	7	advcl
5	878	43	12	IN	14	mark
5	879	43	13	NNP	14	nsubj
5	880	43	14	VBD	11	ccomp
5	881	43	15	JJ	16	amod
5	882	43	16	NN	14	dobj
5	883	43	17	IN	18	case
5	884	43	18	NN	16	nmod
5	884	43	19	.	7	punct
5	885	44	1	PRP	2	nsubj
5	886	44	2	VBD	0	root
5	887	44	3	IN	28	mark
5	888	44	4	NNPS	28	nsubj
5	889	44	5	WP	8	mark
5	890	44	6	VBD	8	cop
5	891	44	7	RB	8	neg
5	892	44	8	PRP	4	acl
5	893	44	9	IN	11	case
5	894	44	10	DT	11	det
5	895	44	11	NN	8	nmod
5	896	44	12	IN	14	case
5	897	44	13	DT	14	det
5	898	44	14	NN	11	nmod
5	898	44	15	,	8	punct
5	899	44	16	CC	8	cc
5	900	44	17	RB	18	advmod
5	901	44	18	VBD	8	conj
5	902	44	19	PRP	20	expl
5	903	44	20	VBD	18	ccomp
5	904	44	21	NN	20	nsubj
5	905	44	22	IN	23	case
5	906	44	23	NNP	21	nmod
5	907	44	24	TO	25	mark
5	908	44	25	VB	21	acl
5	908	44	26	,	8	punct
5	909	44	27	MD	28	aux
5	910	44	28	VB	2	ccomp
5	911	44	29	NNP	28	dobj
5	912	44	30	IN	33	case
5	913	44	31	DT	33	det
5	914	44	32	JJ	33	amod
5	915	44	33	NN	28	nmod
5	915	44	34	,	36	punct
5	916	44	35	RB	36	advmod
5	917	44	36	VBG	28	advcl
5	918	44	37	NNP	39	nmod
5	918	44	38	POS	37	case
5	919	44	39	NN	36	dobj
5	920	44	40	CC	36	cc
5	921	44	41	VBG	36	conj
5	922	44	42	JJ	45	amod
5	923	44	43	RBR	44	advmod
5	924	44	44	JJ	45	amod
5	925	44	45	NNS	41	dobj
5	925	44	46	:	49	punct
5	927	44	47	JJ	49	case
5	928	44	48	IN	47	mwe
5	929	44	49	NNP	45	parataxis
5	930	44	50	NNP	49	name
5	930	44	51	:	49	punct
5	932	44	52	TO	53	mark
5	933	44	53	VB	41	ccomp
5	934	44	54	DT	55	det
5	935	44	55	NN	53	dobj
5	935	44	56	.	2	punct
5	936	45	1	CC	8	discourse
5	936	45	2	,	1	punct
5	937	45	3	IN	5	case
5	938	45	4	DT	5	det
5	939	45	5	NN	8	nmod
5	939	45	6	,	5	punct
5	940	45	7	NNP	8	nsubj
5	941	45	8	VBD	0	root
5	942	45	9	RB	10	advmod
5	943	45	10	RB	8	advmod
5	944	45	11	IN	14	case
5	945	45	12	DT	14	det
5	946	45	13	JJ	14	amod
5	947	45	14	NN	8	nmod
5	948	45	15	IN	17	mark
5	949	45	16	PRP	17	nsubj
5	950	45	17	VBD	8	advcl
5	951	45	18	NNP	17	dobj
5	951	45	19	,	22	punct
5	952	45	20	PRP$	21	nmod
5	953	45	21	NN	22	nsubj
5	954	45	22	VBG	17	advcl
5	955	45	23	RB	24	advmod
5	956	45	24	JJ	25	amod
5	957	45	25	NN	22	dobj
5	958	45	26	IN	32	mark
5	959	45	27	NN	32	nsubj
5	960	45	28	IN	30	case
5	961	45	29	PRP$	30	nmod
5	962	45	30	NNS	27	nmod
5	963	45	31	MD	32	aux
5	964	45	32	VB	22	advcl
5	965	45	33	PRP	32	dobj
5	965	45	34	.	8	punct
5	966	46	1	PRP	2	nsubj
5	967	46	2	VBD	0	root
5	968	46	3	CC	2	cc
5	969	46	4	NNP	5	nsubj
5	970	46	5	VBD	2	conj
5	971	46	6	DT	7	det
5	972	46	7	NN	5	xcomp
5	973	46	8	IN	11	case
5	974	46	9	PRP$	11	nmod
5	975	46	10	JJ	11	amod
5	976	46	11	NN	7	nmod
5	976	46	12	,	37	punct
5	977	46	13	WRB	37	mark
5	978	46	14	PRP$	15	nmod
5	979	46	15	NN	37	nsubj
5	979	46	16	:	15	punct
5	981	46	17	CC	15	cc
5	981	46	18	,	19	punct
5	982	46	19	VBG	32	parataxis
5	983	46	20	TO	22	case
5	984	46	21	DT	22	det
5	985	46	22	NNS	19	nmod
5	986	46	23	IN	27	case
5	987	46	24	DT	27	det
5	988	46	25	JJ	27	amod
5	989	46	26	NNP	27	compound
5	990	46	27	NN	22	nmod
5	991	46	28	NNP	27	appos
5	992	46	29	NNP	28	name
5	992	46	30	,	19	punct
5	993	46	31	PRP$	32	nmod
5	994	46	32	NN	15	conj
5	995	46	33	CC	32	cc
5	996	46	34	NN	32	conj
5	996	46	35	:	15	punct
5	998	46	36	VBD	37	cop
5	999	46	37	JJ	11	acl
5	1000	46	38	IN	41	mark
5	1001	46	39	NNP	40	compound
5	1002	46	40	NNP	41	nsubj
5	1003	46	41	VBD	37	acl
5	1004	46	42	IN	46	mark
5	1005	46	43	PRP	46	nsubjpass
5	1006	46	44	VBD	46	aux
5	1007	46	45	VBN	46	auxpass
5	1008	46	46	VBN	41	ccomp
5	1009	46	47	VBG	46	xcomp
5	1009	46	48	``	51	punct
5	1010	46	49	IN	51	case
5	1011	46	50	DT	51	det
5	1012	46	51	NN	47	nmod
5	1013	46	52	WP$	56	mark
5	1014	46	53	NNS	56	nsubj
5	1015	46	54	VBP	56	aux
5	1016	46	55	VBN	56	aux
5	1017	46	56	VBN	51	acl
5	1017	46	57	''	51	punct
5	1017	46	58	.	2	punct
5	1018	47	1	CC	7	cc
5	1019	47	2	NNP	4	nmod
5	1019	47	3	POS	2	case
5	1020	47	4	NNS	7	nsubjpass
5	1021	47	5	VBD	7	auxpass
5	1022	47	6	RB	7	neg
5	1023	47	7	VBN	0	root
5	1024	47	8	TO	11	case
5	1025	47	9	DT	11	det
5	1026	47	10	JJ	11	amod
5	1027	47	11	NN	7	nmod
5	1027	47	12	.	7	punct
5	1028	48	1	IN	14	mark
5	1029	48	2	DT	4	det
5	1030	48	3	NNP	4	compound
5	1031	48	4	NNP	14	nsubj
5	1031	48	5	,	8	punct
5	1032	48	6	WRB	8	mark
5	1033	48	7	PRP	8	nsubj
5	1034	48	8	VBD	14	advcl
5	1035	48	9	NN	8	xcomp
5	1036	48	10	IN	12	case
5	1037	48	11	DT	12	det
5	1038	48	12	NN	9	nmod
5	1038	48	13	,	8	punct
5	1039	48	14	VBD	40	advcl
5	1040	48	15	PRP	14	iobj
5	1041	48	16	DT	17	det
5	1042	48	17	NN	14	dobj
5	1043	48	18	TO	19	mark
5	1044	48	19	VB	17	acl
5	1045	48	20	DT	22	det
5	1046	48	21	NN	22	compound
5	1047	48	22	NN	19	dobj
5	1048	48	23	PRP	24	nsubj
5	1049	48	24	VBD	22	acl
5	1049	48	25	:	19	punct
5	1051	48	26	CC	19	cc
5	1052	48	27	VB	19	conj
5	1053	48	28	RP	27	compound
5	1054	48	29	DT	31	det
5	1055	48	30	JJ	31	amod
5	1056	48	31	NN	27	dobj
5	1057	48	32	WRB	35	mark
5	1058	48	33	DT	34	det
5	1059	48	34	NNPS	35	nsubj
5	1060	48	35	VBD	27	advcl
5	1061	48	36	TO	37	case
5	1062	48	37	NN	35	nmod
5	1062	48	38	:	19	punct
5	1064	48	39	PRP	40	nsubj
5	1065	48	40	VBD	0	root
5	1066	48	41	TO	42	mark
5	1067	48	42	VB	40	ccomp
5	1068	48	43	DT	45	det
5	1069	48	44	JJ	45	amod
5	1070	48	45	NNS	42	dobj
5	1071	48	46	IN	47	case
5	1072	48	47	NN	45	nmod
5	1073	48	48	CC	40	cc
5	1074	48	49	VBD	40	conj
5	1075	48	50	IN	52	case
5	1076	48	51	NNP	52	compound
5	1077	48	52	NNP	49	nmod
5	1077	48	53	.	40	punct
5	1078	49	1	DT	2	nsubj
5	1079	49	2	VBD	0	root
5	1080	49	3	IN	26	mark
5	1080	49	4	,	7	punct
5	1081	49	5	IN	7	case
5	1082	49	6	DT	7	det
5	1083	49	7	NN	26	nmod
5	1084	49	8	WRB	11	mark
5	1085	49	9	NNP	11	nsubj
5	1086	49	10	VBD	11	aux
5	1087	49	11	VBG	7	acl
5	1088	49	12	DT	14	det
5	1089	49	13	NNP	14	compound
5	1090	49	14	NNP	11	dobj
5	1091	49	15	IN	18	case
5	1092	49	16	DT	18	det
5	1093	49	17	JJ	18	amod
5	1094	49	18	NN	14	nmod
5	1095	49	19	IN	21	case
5	1096	49	20	JJ	21	amod
5	1097	49	21	NN	18	nmod
5	1097	49	22	,	7	punct
5	1098	49	23	DT	25	det
5	1099	49	24	NN	25	compound
5	1100	49	25	NNS	26	nsubj
5	1101	49	26	VBD	2	ccomp
5	1102	49	27	CD	26	dobj
5	1103	49	28	IN	30	case
5	1104	49	29	PRP$	30	nmod
5	1105	49	30	NNS	27	nmod
5	1106	49	31	IN	34	case
5	1107	49	32	DT	34	det
5	1108	49	33	JJ	34	amod
5	1109	49	34	NN	26	nmod
5	1110	49	35	IN	38	case
5	1111	49	36	DT	38	det
5	1112	49	37	JJ	38	amod
5	1113	49	38	NN	26	nmod
5	1114	49	39	IN	41	case
5	1115	49	40	DT	41	det
5	1116	49	41	NN	38	nmod
5	1117	49	42	IN	44	case
5	1118	49	43	DT	44	det
5	1119	49	44	NN	41	nmod
5	1119	49	45	.	2	punct
5	1120	50	1	RB	2	discourse
5	1121	50	2	WP	18	csubj
5	1122	50	3	NNP	5	nmod
5	1122	50	4	POS	3	case
5	1123	50	5	NN	2	nsubj
5	1124	50	6	IN	9	case
5	1125	50	7	DT	9	det
5	1126	50	8	JJ	9	amod
5	1127	50	9	NN	5	nmod
5	1128	50	10	VBD	2	cop
5	1129	50	11	IN	13	case
5	1130	50	12	DT	13	det
5	1131	50	13	NNS	2	nmod
5	1132	50	14	WDT	15	mark
5	1133	50	15	VBD	13	acl
5	1134	50	16	VBZ	18	aux
5	1135	50	17	RB	18	advmod
5	1136	50	18	VBN	0	root
5	1137	50	19	JJ	18	xcomp
5	1137	50	20	.	18	punct
5	1138	51	1	NNS	7	nsubj
5	1139	51	2	IN	4	case
5	1140	51	3	JJ	4	amod
5	1141	51	4	NN	1	nmod
5	1142	51	5	IN	6	case
5	1143	51	6	NNP	4	nmod
5	1144	51	7	VBD	0	root
5	1145	51	8	IN	11	mark
5	1146	51	9	JJ	10	amod
5	1147	51	10	NN	11	nsubj
5	1148	51	11	VBD	7	ccomp
5	1149	51	12	JJ	11	xcomp
5	1150	51	13	IN	15	case
5	1151	51	14	JJ	15	amod
5	1152	51	15	NNS	12	nmod
5	1152	51	16	.	7	punct
5	1153	52	1	IN	2	case
5	1154	52	2	CD	9	nmod
5	1154	52	3	,	2	punct
5	1155	52	4	DT	6	det
5	1156	52	5	NNP	6	compound
5	1157	52	6	NNP	9	nsubj
5	1158	52	7	NNP	6	appos
5	1159	52	8	NNP	7	name
5	1160	52	9	VBD	0	root
5	1161	52	10	DT	11	det
5	1162	52	11	NN	9	dobj
5	1163	52	12	IN	14	case
5	1164	52	13	JJ	14	amod
5	1165	52	14	NN	11	nmod
5	1166	52	15	TO	16	mark
5	1167	52	16	VB	9	advcl
5	1168	52	17	IN	19	case
5	1169	52	18	DT	19	det
5	1170	52	19	NNP	16	nmod
5	1171	52	20	IN	21	case
5	1172	52	21	NNPS	19	nmod
5	1173	52	22	IN	28	mark
5	1174	52	23	NNP	28	nsubj
5	1175	52	24	NNP	23	name
5	1176	52	25	VBD	28	cop
5	1177	52	26	DT	28	det
5	1178	52	27	JJ	28	goeswith
5	1179	52	28	NN	16	ccomp
5	1180	52	29	IN	30	case
5	1181	52	30	NNP	28	nmod
5	1182	52	31	CC	30	cc
5	1183	52	32	NNP	30	conj
5	1184	52	33	IN	35	case
5	1185	52	34	NN	35	compound
5	1186	52	35	NNS	28	nmod
5	1187	52	36	VBG	35	acl
5	1188	52	37	DT	40	det
5	1189	52	38	JJ	40	amod
5	1190	52	39	JJ	40	amod
5	1191	52	40	NNS	36	dobj
5	1192	52	41	NNP	40	appos
5	1193	52	42	NNP	41	name
5	1194	52	43	CC	41	cc
5	1195	52	44	NNP	41	conj
5	1196	52	45	NNP	44	name
5	1196	52	46	.	9	punct
5	1197	53	1	PRP	3	nsubj
5	1198	53	2	RB	3	advmod
5	1199	53	3	VBD	0	root
5	1200	53	4	IN	13	mark
5	1200	53	5	,	7	punct
5	1201	53	6	DT	7	det
5	1202	53	7	NN	13	nmod
5	1203	53	8	IN	10	case
5	1204	53	9	PRP$	10	nmod
